_id,diagnosis_id,medication_id,created_at,updated_at
5222,883,192,2011-04-21 20:49:32,2011-04-21 20:49:32
5223,883,417,2011-04-21 20:49:32,2011-04-21 20:49:32
5224,883,746,2011-04-21 20:49:32,2011-04-21 20:49:32
5225,985,639,2011-04-21 20:49:32,2011-04-21 20:49:32
5226,985,469,2011-04-21 20:49:32,2011-04-21 20:49:32
5227,955,22,2011-04-21 20:49:33,2011-04-21 20:49:33
5228,955,760,2011-04-21 20:49:33,2011-04-21 20:49:33
5229,955,582,2011-04-21 20:49:33,2011-04-21 20:49:33
5230,907,435,2011-04-21 20:49:33,2011-04-21 20:49:33
5231,907,33,2011-04-21 20:49:33,2011-04-21 20:49:33
5232,940,482,2011-04-21 20:49:33,2011-04-21 20:49:33
5233,884,469,2011-04-21 20:49:33,2011-04-21 20:49:33
5235,885,417,2011-04-21 20:49:33,2011-04-21 20:49:33
5236,885,629,2011-04-21 20:49:33,2011-04-21 20:49:33
5237,885,768,2011-04-21 20:49:33,2011-04-21 20:49:33
5238,885,477,2011-04-21 20:49:33,2011-04-21 20:49:33
5239,885,927,2011-04-21 20:49:33,2011-04-21 20:49:33
5240,885,797,2011-04-21 20:49:34,2011-04-21 20:49:34
5241,886,883,2011-04-21 20:49:34,2011-04-21 20:49:34
5242,946,261,2011-04-21 20:49:34,2011-04-21 20:49:34
5243,946,417,2011-04-21 20:49:34,2011-04-21 20:49:34
5244,946,629,2011-04-21 20:49:34,2011-04-21 20:49:34
5245,946,768,2011-04-21 20:49:34,2011-04-21 20:49:34
5246,946,45,2011-04-21 20:49:34,2011-04-21 20:49:34
5247,946,131,2011-04-21 20:49:34,2011-04-21 20:49:34
5248,946,212,2011-04-21 20:49:34,2011-04-21 20:49:34
5249,946,313,2011-04-21 20:49:34,2011-04-21 20:49:34
5250,946,339,2011-04-21 20:49:34,2011-04-21 20:49:34
5251,946,373,2011-04-21 20:49:34,2011-04-21 20:49:34
5252,946,397,2011-04-21 20:49:34,2011-04-21 20:49:34
5253,946,406,2011-04-21 20:49:34,2011-04-21 20:49:34
5254,946,531,2011-04-21 20:49:34,2011-04-21 20:49:34
5255,946,573,2011-04-21 20:49:34,2011-04-21 20:49:34
5256,946,619,2011-04-21 20:49:34,2011-04-21 20:49:34
5257,946,733,2011-04-21 20:49:34,2011-04-21 20:49:34
5258,946,804,2011-04-21 20:49:34,2011-04-21 20:49:34
5259,962,326,2011-04-21 20:49:34,2011-04-21 20:49:34
5260,962,266,2011-04-21 20:49:34,2011-04-21 20:49:34
5261,962,625,2011-04-21 20:49:34,2011-04-21 20:49:34
5262,962,622,2011-04-21 20:49:34,2011-04-21 20:49:34
5263,962,381,2011-04-21 20:49:34,2011-04-21 20:49:34
5264,962,277,2011-04-21 20:49:34,2011-04-21 20:49:34
5265,991,22,2011-04-21 20:49:34,2011-04-21 20:49:34
5266,991,381,2011-04-21 20:49:34,2011-04-21 20:49:34
5267,991,570,2011-04-21 20:49:34,2011-04-21 20:49:34
5268,991,277,2011-04-21 20:49:34,2011-04-21 20:49:34
5269,991,844,2011-04-21 20:49:34,2011-04-21 20:49:34
5270,991,683,2011-04-21 20:49:34,2011-04-21 20:49:34
5271,66,341,2011-04-21 20:49:35,2011-04-21 20:49:35
5272,66,713,2011-04-21 20:49:35,2011-04-21 20:49:35
5273,66,183,2011-04-21 20:49:35,2011-04-21 20:49:35
5274,66,352,2011-04-21 20:49:35,2011-04-21 20:49:35
5275,66,407,2011-04-21 20:49:35,2011-04-21 20:49:35
5276,66,376,2011-04-21 20:49:35,2011-04-21 20:49:35
5277,66,612,2011-04-21 20:49:35,2011-04-21 20:49:35
5278,66,27,2011-04-21 20:49:36,2011-04-21 20:49:36
5279,66,726,2011-04-21 20:49:36,2011-04-21 20:49:36
5280,66,816,2011-04-21 20:49:36,2011-04-21 20:49:36
5281,993,812,2011-04-21 20:49:36,2011-04-21 20:49:36
5282,993,927,2011-04-21 20:49:36,2011-04-21 20:49:36
5283,993,304,2011-04-21 20:49:36,2011-04-21 20:49:36
5284,993,884,2011-04-21 20:49:36,2011-04-21 20:49:36
5285,993,172,2011-04-21 20:49:36,2011-04-21 20:49:36
5286,993,266,2011-04-21 20:49:36,2011-04-21 20:49:36
5287,993,626,2011-04-21 20:49:36,2011-04-21 20:49:36
5288,993,343,2011-04-21 20:49:36,2011-04-21 20:49:36
5289,993,596,2011-04-21 20:49:36,2011-04-21 20:49:36
5290,993,808,2011-04-21 20:49:36,2011-04-21 20:49:36
5291,993,258,2011-04-21 20:49:36,2011-04-21 20:49:36
5292,889,560,2011-04-21 20:49:36,2011-04-21 20:49:36
5293,889,893,2011-04-21 20:49:36,2011-04-21 20:49:36
5294,889,865,2011-04-21 20:49:36,2011-04-21 20:49:36
5295,889,811,2011-04-21 20:49:36,2011-04-21 20:49:36
5296,889,21,2011-04-21 20:49:36,2011-04-21 20:49:36
5297,889,115,2011-04-21 20:49:36,2011-04-21 20:49:36
5298,972,427,2011-04-21 20:49:36,2011-04-21 20:49:36
5299,972,440,2011-04-21 20:49:36,2011-04-21 20:49:36
5300,972,730,2011-04-21 20:49:36,2011-04-21 20:49:36
5301,972,720,2011-04-21 20:49:36,2011-04-21 20:49:36
5302,972,375,2011-04-21 20:49:36,2011-04-21 20:49:36
5303,905,336,2011-04-21 20:49:37,2011-04-21 20:49:37
5304,905,714,2011-04-21 20:49:37,2011-04-21 20:49:37
5305,905,622,2011-04-21 20:49:37,2011-04-21 20:49:37
5306,905,261,2011-04-21 20:49:37,2011-04-21 20:49:37
5307,905,417,2011-04-21 20:49:37,2011-04-21 20:49:37
5308,905,629,2011-04-21 20:49:37,2011-04-21 20:49:37
5309,905,768,2011-04-21 20:49:37,2011-04-21 20:49:37
5310,860,417,2011-04-21 20:49:37,2011-04-21 20:49:37
5311,860,629,2011-04-21 20:49:37,2011-04-21 20:49:37
5312,999,163,2011-04-21 20:49:37,2011-04-21 20:49:37
5313,999,622,2011-04-21 20:49:37,2011-04-21 20:49:37
5314,999,683,2011-04-21 20:49:37,2011-04-21 20:49:37
5315,999,577,2011-04-21 20:49:37,2011-04-21 20:49:37
5316,999,277,2011-04-21 20:49:37,2011-04-21 20:49:37
5317,999,129,2011-04-21 20:49:37,2011-04-21 20:49:37
5318,987,111,2011-04-21 20:49:37,2011-04-21 20:49:37
5319,987,180,2011-04-21 20:49:37,2011-04-21 20:49:37
5320,987,534,2011-04-21 20:49:37,2011-04-21 20:49:37
5321,987,574,2011-04-21 20:49:37,2011-04-21 20:49:37
5322,987,578,2011-04-21 20:49:37,2011-04-21 20:49:37
5323,987,688,2011-04-21 20:49:37,2011-04-21 20:49:37
5324,987,801,2011-04-21 20:49:37,2011-04-21 20:49:37
5326,947,417,2011-04-21 20:49:37,2011-04-21 20:49:37
5329,947,185,2011-04-21 20:49:38,2011-04-21 20:49:38
5330,947,219,2011-04-21 20:49:38,2011-04-21 20:49:38
5332,947,358,2011-04-21 20:49:38,2011-04-21 20:49:38
5333,947,396,2011-04-21 20:49:38,2011-04-21 20:49:38
5334,947,464,2011-04-21 20:49:38,2011-04-21 20:49:38
5335,947,556,2011-04-21 20:49:38,2011-04-21 20:49:38
5336,947,715,2011-04-21 20:49:38,2011-04-21 20:49:38
5337,947,862,2011-04-21 20:49:38,2011-04-21 20:49:38
5338,947,915,2011-04-21 20:49:38,2011-04-21 20:49:38
5339,986,628,2011-04-21 20:49:38,2011-04-21 20:49:38
5340,986,577,2011-04-21 20:49:38,2011-04-21 20:49:38
5341,986,22,2011-04-21 20:49:38,2011-04-21 20:49:38
5342,986,129,2011-04-21 20:49:38,2011-04-21 20:49:38
5343,986,760,2011-04-21 20:49:38,2011-04-21 20:49:38
5344,992,846,2011-04-21 20:49:38,2011-04-21 20:49:38
5345,992,705,2011-04-21 20:49:38,2011-04-21 20:49:38
5346,992,404,2011-04-21 20:49:38,2011-04-21 20:49:38
5347,992,330,2011-04-21 20:49:38,2011-04-21 20:49:38
5348,992,927,2011-04-21 20:49:38,2011-04-21 20:49:38
5349,992,797,2011-04-21 20:49:38,2011-04-21 20:49:38
5350,992,477,2011-04-21 20:49:38,2011-04-21 20:49:38
5351,992,747,2011-04-21 20:49:38,2011-04-21 20:49:38
5352,966,882,2011-04-21 20:49:38,2011-04-21 20:49:38
5353,966,307,2011-04-21 20:49:39,2011-04-21 20:49:39
5354,900,613,2011-04-21 20:49:39,2011-04-21 20:49:39
5355,900,745,2011-04-21 20:49:39,2011-04-21 20:49:39
5356,949,33,2011-04-21 20:49:39,2011-04-21 20:49:39
5357,949,5,2011-04-21 20:49:39,2011-04-21 20:49:39
5358,875,215,2011-04-21 20:49:39,2011-04-21 20:49:39
5359,875,516,2011-04-21 20:49:39,2011-04-21 20:49:39
5360,875,470,2011-04-21 20:49:39,2011-04-21 20:49:39
5361,875,394,2011-04-21 20:49:39,2011-04-21 20:49:39
5362,875,525,2011-04-21 20:49:39,2011-04-21 20:49:39
5363,875,517,2011-04-21 20:49:39,2011-04-21 20:49:39
5364,875,496,2011-04-21 20:49:39,2011-04-21 20:49:39
5365,875,769,2011-04-21 20:49:39,2011-04-21 20:49:39
5366,875,230,2011-04-21 20:49:39,2011-04-21 20:49:39
5367,875,579,2011-04-21 20:49:39,2011-04-21 20:49:39
5368,875,592,2011-04-21 20:49:39,2011-04-21 20:49:39
5369,875,877,2011-04-21 20:49:39,2011-04-21 20:49:39
5370,875,195,2011-04-21 20:49:40,2011-04-21 20:49:40
5371,875,457,2011-04-21 20:49:40,2011-04-21 20:49:40
5372,875,880,2011-04-21 20:49:40,2011-04-21 20:49:40
5373,875,825,2011-04-21 20:49:40,2011-04-21 20:49:40
5374,875,815,2011-04-21 20:49:40,2011-04-21 20:49:40
5375,875,753,2011-04-21 20:49:40,2011-04-21 20:49:40
5376,875,709,2011-04-21 20:49:40,2011-04-21 20:49:40
5377,875,270,2011-04-21 20:49:40,2011-04-21 20:49:40
5378,875,309,2011-04-21 20:49:40,2011-04-21 20:49:40
5379,875,351,2011-04-21 20:49:40,2011-04-21 20:49:40
5380,875,890,2011-04-21 20:49:40,2011-04-21 20:49:40
5381,971,482,2011-04-21 20:49:40,2011-04-21 20:49:40
5382,978,797,2011-04-21 20:49:40,2011-04-21 20:49:40
5383,978,927,2011-04-21 20:49:40,2011-04-21 20:49:40
5384,896,163,2011-04-21 20:49:40,2011-04-21 20:49:40
5385,896,622,2011-04-21 20:49:40,2011-04-21 20:49:40
5386,896,4,2011-04-21 20:49:40,2011-04-21 20:49:40
5387,896,807,2011-04-21 20:49:40,2011-04-21 20:49:40
5388,896,577,2011-04-21 20:49:40,2011-04-21 20:49:40
5389,896,277,2011-04-21 20:49:40,2011-04-21 20:49:40
5390,896,129,2011-04-21 20:49:40,2011-04-21 20:49:40
5391,945,746,2011-04-21 20:49:40,2011-04-21 20:49:40
5392,945,469,2011-04-21 20:49:40,2011-04-21 20:49:40
5393,945,726,2011-04-21 20:49:41,2011-04-21 20:49:41
5394,945,927,2011-04-21 20:49:41,2011-04-21 20:49:41
5395,899,901,2011-04-21 20:49:41,2011-04-21 20:49:41
5396,899,392,2011-04-21 20:49:41,2011-04-21 20:49:41
5397,923,55,2011-04-21 20:49:41,2011-04-21 20:49:41
5398,923,269,2011-04-21 20:49:41,2011-04-21 20:49:41
5399,923,330,2011-04-21 20:49:41,2011-04-21 20:49:41
5400,923,405,2011-04-21 20:49:41,2011-04-21 20:49:41
5401,923,501,2011-04-21 20:49:41,2011-04-21 20:49:41
5402,923,662,2011-04-21 20:49:41,2011-04-21 20:49:41
5403,923,680,2011-04-21 20:49:41,2011-04-21 20:49:41
5404,923,727,2011-04-21 20:49:41,2011-04-21 20:49:41
5405,923,747,2011-04-21 20:49:41,2011-04-21 20:49:41
5406,923,829,2011-04-21 20:49:41,2011-04-21 20:49:41
5407,923,837,2011-04-21 20:49:41,2011-04-21 20:49:41
5409,974,417,2011-04-21 20:49:41,2011-04-21 20:49:41
5410,974,629,2011-04-21 20:49:41,2011-04-21 20:49:41
5411,974,768,2011-04-21 20:49:41,2011-04-21 20:49:41
5412,974,185,2011-04-21 20:49:42,2011-04-21 20:49:42
5413,974,219,2011-04-21 20:49:42,2011-04-21 20:49:42
5415,974,358,2011-04-21 20:49:42,2011-04-21 20:49:42
5416,974,396,2011-04-21 20:49:42,2011-04-21 20:49:42
5417,974,464,2011-04-21 20:49:42,2011-04-21 20:49:42
5418,974,556,2011-04-21 20:49:42,2011-04-21 20:49:42
5419,974,715,2011-04-21 20:49:42,2011-04-21 20:49:42
5420,974,862,2011-04-21 20:49:42,2011-04-21 20:49:42
5421,974,915,2011-04-21 20:49:42,2011-04-21 20:49:42
5422,974,728,2011-04-21 20:49:42,2011-04-21 20:49:42
5423,974,286,2011-04-21 20:49:42,2011-04-21 20:49:42
5424,974,363,2011-04-21 20:49:42,2011-04-21 20:49:42
5427,892,277,2011-04-21 20:49:42,2011-04-21 20:49:42
5428,892,129,2011-04-21 20:49:42,2011-04-21 20:49:42
5429,892,340,2011-04-21 20:49:42,2011-04-21 20:49:42
5430,892,760,2011-04-21 20:49:42,2011-04-21 20:49:42
5431,990,824,2011-04-21 20:49:42,2011-04-21 20:49:42
5432,990,716,2011-04-21 20:49:42,2011-04-21 20:49:42
5433,990,503,2011-04-21 20:49:42,2011-04-21 20:49:42
5434,990,98,2011-04-21 20:49:42,2011-04-21 20:49:42
5435,910,201,2011-04-21 20:49:42,2011-04-21 20:49:42
5436,910,536,2011-04-21 20:49:42,2011-04-21 20:49:42
5437,910,609,2011-04-21 20:49:42,2011-04-21 20:49:42
5438,910,834,2011-04-21 20:49:42,2011-04-21 20:49:42
5439,519,261,2011-04-21 20:49:43,2011-04-21 20:49:43
5440,519,768,2011-04-21 20:49:43,2011-04-21 20:49:43
5441,943,441,2011-04-21 20:49:43,2011-04-21 20:49:43
5442,943,888,2011-04-21 20:49:43,2011-04-21 20:49:43
5443,943,743,2011-04-21 20:49:43,2011-04-21 20:49:43
5444,943,95,2011-04-21 20:49:43,2011-04-21 20:49:43
5445,943,57,2011-04-21 20:49:43,2011-04-21 20:49:43
5446,943,860,2011-04-21 20:49:43,2011-04-21 20:49:43
5447,964,532,2011-04-21 20:49:43,2011-04-21 20:49:43
5448,964,322,2011-04-21 20:49:43,2011-04-21 20:49:43
5449,964,655,2011-04-21 20:49:43,2011-04-21 20:49:43
5450,911,144,2011-04-21 20:49:43,2011-04-21 20:49:43
5451,911,757,2011-04-21 20:49:43,2011-04-21 20:49:43
5452,911,421,2011-04-21 20:49:43,2011-04-21 20:49:43
5453,858,927,2011-04-21 20:49:44,2011-04-21 20:49:44
5454,874,554,2011-04-21 20:49:44,2011-04-21 20:49:44
5455,874,927,2011-04-21 20:49:44,2011-04-21 20:49:44
5456,874,448,2011-04-21 20:49:44,2011-04-21 20:49:44
5457,890,533,2011-04-21 20:49:44,2011-04-21 20:49:44
5458,890,652,2011-04-21 20:49:44,2011-04-21 20:49:44
5459,890,346,2011-04-21 20:49:44,2011-04-21 20:49:44
5460,890,376,2011-04-21 20:49:44,2011-04-21 20:49:44
5461,890,713,2011-04-21 20:49:44,2011-04-21 20:49:44
5462,890,27,2011-04-21 20:49:44,2011-04-21 20:49:44
5463,890,631,2011-04-21 20:49:44,2011-04-21 20:49:44
5464,890,463,2011-04-21 20:49:44,2011-04-21 20:49:44
5465,890,685,2011-04-21 20:49:44,2011-04-21 20:49:44
5466,890,122,2011-04-21 20:49:44,2011-04-21 20:49:44
5467,902,613,2011-04-21 20:49:44,2011-04-21 20:49:44
5468,902,745,2011-04-21 20:49:44,2011-04-21 20:49:44
5469,902,94,2011-04-21 20:49:44,2011-04-21 20:49:44
5470,951,371,2011-04-21 20:49:44,2011-04-21 20:49:44
5471,989,639,2011-04-21 20:49:44,2011-04-21 20:49:44
5472,989,657,2011-04-21 20:49:44,2011-04-21 20:49:44
5473,989,589,2011-04-21 20:49:44,2011-04-21 20:49:44
5474,989,871,2011-04-21 20:49:44,2011-04-21 20:49:44
5475,989,766,2011-04-21 20:49:44,2011-04-21 20:49:44
5476,989,830,2011-04-21 20:49:45,2011-04-21 20:49:45
5477,914,336,2011-04-21 20:49:45,2011-04-21 20:49:45
5478,914,714,2011-04-21 20:49:45,2011-04-21 20:49:45
5479,914,817,2011-04-21 20:49:45,2011-04-21 20:49:45
5480,914,927,2011-04-21 20:49:45,2011-04-21 20:49:45
5481,915,746,2011-04-21 20:49:45,2011-04-21 20:49:45
5482,915,816,2011-04-21 20:49:45,2011-04-21 20:49:45
5483,915,321,2011-04-21 20:49:45,2011-04-21 20:49:45
5484,915,876,2011-04-21 20:49:45,2011-04-21 20:49:45
5485,915,393,2011-04-21 20:49:45,2011-04-21 20:49:45
5486,915,161,2011-04-21 20:49:45,2011-04-21 20:49:45
5487,915,175,2011-04-21 20:49:45,2011-04-21 20:49:45
5488,915,488,2011-04-21 20:49:45,2011-04-21 20:49:45
5489,915,424,2011-04-21 20:49:45,2011-04-21 20:49:45
5490,915,113,2011-04-21 20:49:45,2011-04-21 20:49:45
5491,915,912,2011-04-21 20:49:45,2011-04-21 20:49:45
5492,915,702,2011-04-21 20:49:46,2011-04-21 20:49:46
5493,915,177,2011-04-21 20:49:46,2011-04-21 20:49:46
5494,915,726,2011-04-21 20:49:46,2011-04-21 20:49:46
5495,915,65,2011-04-21 20:49:46,2011-04-21 20:49:46
5496,915,483,2011-04-21 20:49:46,2011-04-21 20:49:46
5497,915,633,2011-04-21 20:49:46,2011-04-21 20:49:46
5498,915,53,2011-04-21 20:49:46,2011-04-21 20:49:46
5499,915,575,2011-04-21 20:49:46,2011-04-21 20:49:46
5500,916,402,2011-04-21 20:49:46,2011-04-21 20:49:46
5501,916,864,2011-04-21 20:49:46,2011-04-21 20:49:46
5502,917,72,2011-04-21 20:49:46,2011-04-21 20:49:46
5503,917,145,2011-04-21 20:49:46,2011-04-21 20:49:46
5504,917,864,2011-04-21 20:49:46,2011-04-21 20:49:46
5505,917,5,2011-04-21 20:49:46,2011-04-21 20:49:46
5506,917,179,2011-04-21 20:49:46,2011-04-21 20:49:46
5507,917,92,2011-04-21 20:49:46,2011-04-21 20:49:46
5508,917,402,2011-04-21 20:49:46,2011-04-21 20:49:46
5509,917,33,2011-04-21 20:49:46,2011-04-21 20:49:46
5510,917,435,2011-04-21 20:49:46,2011-04-21 20:49:46
5511,917,85,2011-04-21 20:49:46,2011-04-21 20:49:46
5512,917,535,2011-04-21 20:49:46,2011-04-21 20:49:46
5513,917,445,2011-04-21 20:49:46,2011-04-21 20:49:46
5514,904,371,2011-04-21 20:49:46,2011-04-21 20:49:46
5515,918,417,2011-04-21 20:49:47,2011-04-21 20:49:47
5516,918,629,2011-04-21 20:49:47,2011-04-21 20:49:47
5517,861,852,2011-04-21 20:49:47,2011-04-21 20:49:47
5518,861,366,2011-04-21 20:49:47,2011-04-21 20:49:47
5519,997,927,2011-04-21 20:49:47,2011-04-21 20:49:47
5520,997,376,2011-04-21 20:49:47,2011-04-21 20:49:47
5521,997,612,2011-04-21 20:49:47,2011-04-21 20:49:47
5522,997,245,2011-04-21 20:49:47,2011-04-21 20:49:47
5523,997,463,2011-04-21 20:49:47,2011-04-21 20:49:47
5524,997,619,2011-04-21 20:49:47,2011-04-21 20:49:47
5525,920,613,2011-04-21 20:49:47,2011-04-21 20:49:47
5526,920,94,2011-04-21 20:49:47,2011-04-21 20:49:47
5527,956,746,2011-04-21 20:49:47,2011-04-21 20:49:47
5528,956,469,2011-04-21 20:49:47,2011-04-21 20:49:47
5529,963,261,2011-04-21 20:49:47,2011-04-21 20:49:47
5530,963,417,2011-04-21 20:49:47,2011-04-21 20:49:47
5531,963,629,2011-04-21 20:49:47,2011-04-21 20:49:47
5532,963,768,2011-04-21 20:49:47,2011-04-21 20:49:47
5533,893,622,2011-04-21 20:49:48,2011-04-21 20:49:48
5534,893,277,2011-04-21 20:49:48,2011-04-21 20:49:48
5535,893,577,2011-04-21 20:49:48,2011-04-21 20:49:48
5536,893,4,2011-04-21 20:49:48,2011-04-21 20:49:48
5537,893,129,2011-04-21 20:49:48,2011-04-21 20:49:48
5538,893,760,2011-04-21 20:49:48,2011-04-21 20:49:48
5539,960,629,2011-04-21 20:49:48,2011-04-21 20:49:48
5540,960,927,2011-04-21 20:49:48,2011-04-21 20:49:48
5541,859,182,2011-04-21 20:49:48,2011-04-21 20:49:48
5542,859,887,2011-04-21 20:49:48,2011-04-21 20:49:48
5543,859,417,2011-04-21 20:49:48,2011-04-21 20:49:48
5544,859,629,2011-04-21 20:49:48,2011-04-21 20:49:48
5545,937,577,2011-04-21 20:49:48,2011-04-21 20:49:48
5546,937,714,2011-04-21 20:49:48,2011-04-21 20:49:48
5547,937,201,2011-04-21 20:49:48,2011-04-21 20:49:48
5548,937,536,2011-04-21 20:49:48,2011-04-21 20:49:48
5549,937,609,2011-04-21 20:49:48,2011-04-21 20:49:48
5550,937,834,2011-04-21 20:49:48,2011-04-21 20:49:48
5551,979,927,2011-04-21 20:49:48,2011-04-21 20:49:48
5552,979,125,2011-04-21 20:49:48,2011-04-21 20:49:48
5553,979,27,2011-04-21 20:49:48,2011-04-21 20:49:48
5554,1007,322,2011-04-21 20:49:49,2011-04-21 20:49:49
5555,938,222,2011-04-21 20:49:49,2011-04-21 20:49:49
5556,938,588,2011-04-21 20:49:49,2011-04-21 20:49:49
5557,938,284,2011-04-21 20:49:49,2011-04-21 20:49:49
5558,938,586,2011-04-21 20:49:49,2011-04-21 20:49:49
5559,938,408,2011-04-21 20:49:49,2011-04-21 20:49:49
5560,938,725,2011-04-21 20:49:49,2011-04-21 20:49:49
5561,938,847,2011-04-21 20:49:49,2011-04-21 20:49:49
5562,938,605,2011-04-21 20:49:49,2011-04-21 20:49:49
5563,938,663,2011-04-21 20:49:49,2011-04-21 20:49:49
5564,938,201,2011-04-21 20:49:49,2011-04-21 20:49:49
5565,938,536,2011-04-21 20:49:49,2011-04-21 20:49:49
5566,938,609,2011-04-21 20:49:49,2011-04-21 20:49:49
5567,938,834,2011-04-21 20:49:49,2011-04-21 20:49:49
5568,981,565,2011-04-21 20:49:49,2011-04-21 20:49:49
5569,981,301,2011-04-21 20:49:49,2011-04-21 20:49:49
5570,981,55,2011-04-21 20:49:49,2011-04-21 20:49:49
5571,981,824,2011-04-21 20:49:49,2011-04-21 20:49:49
5572,981,747,2011-04-21 20:49:49,2011-04-21 20:49:49
5573,981,485,2011-04-21 20:49:49,2011-04-21 20:49:49
5574,981,189,2011-04-21 20:49:49,2011-04-21 20:49:49
5575,981,324,2011-04-21 20:49:50,2011-04-21 20:49:50
5576,812,325,2011-04-21 20:49:50,2011-04-21 20:49:50
5577,953,277,2011-04-21 20:49:50,2011-04-21 20:49:50
5578,953,336,2011-04-21 20:49:50,2011-04-21 20:49:50
5579,953,602,2011-04-21 20:49:50,2011-04-21 20:49:50
5580,903,458,2011-04-21 20:49:50,2011-04-21 20:49:50
5581,1017,61,2011-04-21 20:49:50,2011-04-21 20:49:50
5582,1017,278,2011-04-21 20:49:50,2011-04-21 20:49:50
5583,1017,448,2011-04-21 20:49:50,2011-04-21 20:49:50
5584,1017,552,2011-04-21 20:49:50,2011-04-21 20:49:50
5585,1017,798,2011-04-21 20:49:50,2011-04-21 20:49:50
5586,1017,827,2011-04-21 20:49:50,2011-04-21 20:49:50
5587,1017,446,2011-04-21 20:49:50,2011-04-21 20:49:50
5588,1017,796,2011-04-21 20:49:50,2011-04-21 20:49:50
5589,1018,366,2011-04-21 20:49:50,2011-04-21 20:49:50
5590,1018,61,2011-04-21 20:49:50,2011-04-21 20:49:50
5591,1018,278,2011-04-21 20:49:50,2011-04-21 20:49:50
5592,1018,448,2011-04-21 20:49:50,2011-04-21 20:49:50
5593,1018,552,2011-04-21 20:49:51,2011-04-21 20:49:51
5594,1018,798,2011-04-21 20:49:51,2011-04-21 20:49:51
5595,1018,827,2011-04-21 20:49:51,2011-04-21 20:49:51
5596,1018,446,2011-04-21 20:49:51,2011-04-21 20:49:51
5597,1018,796,2011-04-21 20:49:51,2011-04-21 20:49:51
5598,1019,366,2011-04-21 20:49:51,2011-04-21 20:49:51
5599,1019,61,2011-04-21 20:49:51,2011-04-21 20:49:51
5600,1019,278,2011-04-21 20:49:51,2011-04-21 20:49:51
5601,1019,448,2011-04-21 20:49:51,2011-04-21 20:49:51
5602,1019,552,2011-04-21 20:49:51,2011-04-21 20:49:51
5603,1019,798,2011-04-21 20:49:51,2011-04-21 20:49:51
5604,1019,827,2011-04-21 20:49:51,2011-04-21 20:49:51
5605,1019,446,2011-04-21 20:49:51,2011-04-21 20:49:51
5606,1019,796,2011-04-21 20:49:51,2011-04-21 20:49:51
5607,1020,366,2011-04-21 20:49:51,2011-04-21 20:49:51
5608,1020,61,2011-04-21 20:49:51,2011-04-21 20:49:51
5609,1020,278,2011-04-21 20:49:51,2011-04-21 20:49:51
5610,1020,448,2011-04-21 20:49:51,2011-04-21 20:49:51
5611,1020,552,2011-04-21 20:49:51,2011-04-21 20:49:51
5612,1020,798,2011-04-21 20:49:51,2011-04-21 20:49:51
5613,1020,827,2011-04-21 20:49:51,2011-04-21 20:49:51
5614,1020,446,2011-04-21 20:49:51,2011-04-21 20:49:51
5615,1020,796,2011-04-21 20:49:51,2011-04-21 20:49:51
5616,1039,889,2011-04-21 20:49:51,2011-04-21 20:49:51
5617,1026,927,2011-04-21 20:49:51,2011-04-21 20:49:51
5618,1036,469,2011-04-21 20:49:51,2011-04-21 20:49:51
5619,1036,746,2011-04-21 20:49:51,2011-04-21 20:49:51
5620,1010,27,2011-04-21 20:49:52,2011-04-21 20:49:52
5621,1010,143,2011-04-21 20:49:52,2011-04-21 20:49:52
5622,1010,927,2011-04-21 20:49:52,2011-04-21 20:49:52
5623,1010,652,2011-04-21 20:49:52,2011-04-21 20:49:52
5624,1010,882,2011-04-21 20:49:52,2011-04-21 20:49:52
5625,1024,615,2011-04-21 20:49:52,2011-04-21 20:49:52
5626,1015,261,2011-04-21 20:49:52,2011-04-21 20:49:52
5627,1015,417,2011-04-21 20:49:52,2011-04-21 20:49:52
5628,1015,629,2011-04-21 20:49:52,2011-04-21 20:49:52
5629,1015,768,2011-04-21 20:49:52,2011-04-21 20:49:52
5630,1015,185,2011-04-21 20:49:52,2011-04-21 20:49:52
5631,1015,219,2011-04-21 20:49:52,2011-04-21 20:49:52
5633,1015,358,2011-04-21 20:49:52,2011-04-21 20:49:52
5634,1015,396,2011-04-21 20:49:52,2011-04-21 20:49:52
5635,1015,464,2011-04-21 20:49:52,2011-04-21 20:49:52
5636,1015,556,2011-04-21 20:49:52,2011-04-21 20:49:52
5637,1015,715,2011-04-21 20:49:52,2011-04-21 20:49:52
5638,1015,862,2011-04-21 20:49:52,2011-04-21 20:49:52
5639,1015,915,2011-04-21 20:49:52,2011-04-21 20:49:52
5640,1012,261,2011-04-21 20:49:52,2011-04-21 20:49:52
5641,1012,417,2011-04-21 20:49:52,2011-04-21 20:49:52
5642,1012,629,2011-04-21 20:49:52,2011-04-21 20:49:52
5643,1012,768,2011-04-21 20:49:52,2011-04-21 20:49:52
5644,1012,185,2011-04-21 20:49:52,2011-04-21 20:49:52
5645,1012,219,2011-04-21 20:49:53,2011-04-21 20:49:53
5647,1012,358,2011-04-21 20:49:53,2011-04-21 20:49:53
5648,1012,396,2011-04-21 20:49:53,2011-04-21 20:49:53
5649,1012,464,2011-04-21 20:49:53,2011-04-21 20:49:53
5650,1012,556,2011-04-21 20:49:53,2011-04-21 20:49:53
5651,1012,715,2011-04-21 20:49:53,2011-04-21 20:49:53
5652,1012,862,2011-04-21 20:49:53,2011-04-21 20:49:53
5653,1012,915,2011-04-21 20:49:53,2011-04-21 20:49:53
