_id,content_reviewable_id,content_reviewable_type,content_field,content_reviewer_id
6467,980,Diagnosis,name,1
6468,980,Diagnosis,description,1
6469,980,Diagnosis,symptoms,1
6470,980,Diagnosis,workup,1
6471,980,Diagnosis,treatment,1
6472,981,Diagnosis,name,1
6473,981,Diagnosis,description,1
6474,981,Diagnosis,symptoms,1
6475,981,Diagnosis,workup,1
6476,981,Diagnosis,treatment,1
6477,982,Diagnosis,name,1
6478,982,Diagnosis,description,1
6479,982,Diagnosis,symptoms,1
6480,982,Diagnosis,workup,1
6481,982,Diagnosis,treatment,1
6482,983,Diagnosis,name,1
6483,983,Diagnosis,description,1
6484,983,Diagnosis,symptoms,1
6485,983,Diagnosis,workup,1
6486,983,Diagnosis,treatment,1
6487,984,Diagnosis,name,1
6488,984,Diagnosis,description,1
6489,984,Diagnosis,symptoms,1
6490,984,Diagnosis,workup,1
6491,984,Diagnosis,treatment,1
6492,985,Diagnosis,name,1
6493,985,Diagnosis,description,1
6494,985,Diagnosis,symptoms,1
6495,985,Diagnosis,workup,1
6496,985,Diagnosis,treatment,1
6497,986,Diagnosis,name,1
6498,986,Diagnosis,description,1
6499,986,Diagnosis,symptoms,1
6500,986,Diagnosis,workup,1
6501,986,Diagnosis,treatment,1
6502,987,Diagnosis,name,1
6503,987,Diagnosis,description,1
6504,987,Diagnosis,symptoms,1
6505,987,Diagnosis,workup,1
6506,987,Diagnosis,treatment,1
6507,988,Diagnosis,name,1
6508,988,Diagnosis,description,1
6509,988,Diagnosis,symptoms,1
6510,988,Diagnosis,workup,1
6511,988,Diagnosis,treatment,1
6512,989,Diagnosis,name,1
6513,989,Diagnosis,description,1
6514,989,Diagnosis,symptoms,1
6515,989,Diagnosis,workup,1
6516,989,Diagnosis,treatment,1
6517,990,Diagnosis,name,1
6518,990,Diagnosis,description,1
6519,990,Diagnosis,symptoms,1
6520,990,Diagnosis,workup,1
6521,990,Diagnosis,treatment,1
6522,991,Diagnosis,name,1
6523,991,Diagnosis,description,1
6524,991,Diagnosis,symptoms,1
6525,991,Diagnosis,workup,1
6526,991,Diagnosis,treatment,1
6527,992,Diagnosis,name,1
6528,992,Diagnosis,description,1
6529,992,Diagnosis,symptoms,1
6530,992,Diagnosis,workup,1
6531,992,Diagnosis,treatment,1
6532,993,Diagnosis,name,1
6533,993,Diagnosis,description,1
6534,993,Diagnosis,symptoms,1
6535,993,Diagnosis,workup,1
6536,993,Diagnosis,treatment,1
6537,994,Diagnosis,name,1
6538,994,Diagnosis,description,1
6539,994,Diagnosis,symptoms,1
6540,994,Diagnosis,workup,1
6541,994,Diagnosis,treatment,1
6542,995,Diagnosis,name,1
6543,995,Diagnosis,description,1
6544,995,Diagnosis,symptoms,1
6545,995,Diagnosis,workup,1
6546,995,Diagnosis,treatment,1
6547,997,Diagnosis,name,1
6548,997,Diagnosis,description,1
6549,997,Diagnosis,symptoms,1
6550,997,Diagnosis,workup,1
6551,997,Diagnosis,treatment,1
6552,998,Diagnosis,name,1
6553,998,Diagnosis,description,1
6554,998,Diagnosis,symptoms,1
6555,998,Diagnosis,workup,1
6556,998,Diagnosis,treatment,1
6557,999,Diagnosis,name,1
6558,999,Diagnosis,description,1
6559,999,Diagnosis,symptoms,1
6560,999,Diagnosis,workup,1
6561,999,Diagnosis,treatment,1
6562,1000,Diagnosis,name,1
6563,1000,Diagnosis,description,1
6564,1000,Diagnosis,symptoms,1
6565,1000,Diagnosis,workup,1
6566,1000,Diagnosis,treatment,1
6567,1001,Diagnosis,name,1
6568,1001,Diagnosis,description,1
6569,1001,Diagnosis,symptoms,1
6570,1001,Diagnosis,workup,1
6571,1001,Diagnosis,treatment,1
6572,1002,Diagnosis,name,1
6573,1002,Diagnosis,description,1
6574,1002,Diagnosis,symptoms,1
6575,1002,Diagnosis,workup,1
6576,1002,Diagnosis,treatment,1
6577,1003,Diagnosis,name,1
6578,1003,Diagnosis,description,1
6579,1003,Diagnosis,symptoms,1
6580,1003,Diagnosis,workup,1
6581,1003,Diagnosis,treatment,1
6582,1004,Diagnosis,name,1
6583,1004,Diagnosis,description,1
6584,1004,Diagnosis,symptoms,1
6585,1004,Diagnosis,workup,1
6586,1004,Diagnosis,treatment,1
6592,1006,Diagnosis,name,1
6593,1006,Diagnosis,description,1
6594,1006,Diagnosis,symptoms,1
6595,1006,Diagnosis,workup,1
6596,1006,Diagnosis,treatment,1
6597,1007,Diagnosis,name,1
6598,1007,Diagnosis,description,1
6599,1007,Diagnosis,symptoms,1
6600,1007,Diagnosis,workup,1
6601,1007,Diagnosis,treatment,1
6602,1008,Diagnosis,name,1
6603,1008,Diagnosis,description,1
6604,1008,Diagnosis,symptoms,1
6605,1008,Diagnosis,workup,1
6606,1008,Diagnosis,treatment,1
6607,1009,Diagnosis,name,1
6608,1009,Diagnosis,description,1
6609,1009,Diagnosis,symptoms,1
6610,1009,Diagnosis,workup,1
6611,1009,Diagnosis,treatment,1
6612,1010,Diagnosis,name,1
6613,1010,Diagnosis,description,1
6614,1010,Diagnosis,symptoms,1
6615,1010,Diagnosis,workup,1
6616,1010,Diagnosis,treatment,1
6617,1011,Diagnosis,name,1
6618,1011,Diagnosis,description,1
6619,1011,Diagnosis,symptoms,1
6620,1011,Diagnosis,workup,1
6621,1011,Diagnosis,treatment,1
6622,1012,Diagnosis,name,1
6623,1012,Diagnosis,description,1
6624,1012,Diagnosis,symptoms,1
6625,1012,Diagnosis,workup,1
6626,1012,Diagnosis,treatment,1
6627,1013,Diagnosis,name,1
6628,1013,Diagnosis,description,1
6629,1013,Diagnosis,symptoms,1
6630,1013,Diagnosis,workup,1
6631,1013,Diagnosis,treatment,1
6632,1014,Diagnosis,name,1
6633,1014,Diagnosis,description,1
6634,1014,Diagnosis,symptoms,1
6635,1014,Diagnosis,workup,1
6636,1014,Diagnosis,treatment,1
6637,1015,Diagnosis,name,1
6638,1015,Diagnosis,description,1
6639,1015,Diagnosis,symptoms,1
6640,1015,Diagnosis,workup,1
6641,1015,Diagnosis,treatment,1
6642,1016,Diagnosis,name,1
6643,1016,Diagnosis,description,1
6644,1016,Diagnosis,symptoms,1
6645,1016,Diagnosis,workup,1
6646,1016,Diagnosis,treatment,1
6647,1017,Diagnosis,name,1
6648,1017,Diagnosis,description,1
6649,1017,Diagnosis,symptoms,1
6650,1017,Diagnosis,workup,1
6651,1017,Diagnosis,treatment,1
6652,1018,Diagnosis,name,1
6653,1018,Diagnosis,description,1
6654,1018,Diagnosis,symptoms,1
6655,1018,Diagnosis,workup,1
6656,1018,Diagnosis,treatment,1
6657,1019,Diagnosis,name,1
6658,1019,Diagnosis,description,1
6659,1019,Diagnosis,symptoms,1
6660,1019,Diagnosis,workup,1
6661,1019,Diagnosis,treatment,1
6662,1020,Diagnosis,name,1
6663,1020,Diagnosis,description,1
6664,1020,Diagnosis,symptoms,1
6665,1020,Diagnosis,workup,1
6666,1020,Diagnosis,treatment,1
6667,1021,Diagnosis,name,1
6668,1021,Diagnosis,description,1
6669,1021,Diagnosis,symptoms,1
6670,1021,Diagnosis,workup,1
6671,1021,Diagnosis,treatment,1
6672,1022,Diagnosis,name,1
6673,1022,Diagnosis,description,1
6674,1022,Diagnosis,symptoms,1
6675,1022,Diagnosis,workup,1
6676,1022,Diagnosis,treatment,1
6677,1023,Diagnosis,name,1
6678,1023,Diagnosis,description,1
6679,1023,Diagnosis,symptoms,1
6680,1023,Diagnosis,workup,1
6681,1023,Diagnosis,treatment,1
6682,1024,Diagnosis,name,1
6683,1024,Diagnosis,description,1
6684,1024,Diagnosis,symptoms,1
6685,1024,Diagnosis,workup,1
6686,1024,Diagnosis,treatment,1
6687,1025,Diagnosis,name,1
6688,1025,Diagnosis,description,1
6689,1025,Diagnosis,symptoms,1
6690,1025,Diagnosis,workup,1
6691,1025,Diagnosis,treatment,1
6692,1026,Diagnosis,name,1
6693,1026,Diagnosis,description,1
6694,1026,Diagnosis,symptoms,1
6695,1026,Diagnosis,workup,1
6696,1026,Diagnosis,treatment,1
6697,1027,Diagnosis,name,1
6698,1027,Diagnosis,description,1
6699,1027,Diagnosis,symptoms,1
6700,1027,Diagnosis,workup,1
6701,1027,Diagnosis,treatment,1
6702,1028,Diagnosis,name,1
6703,1028,Diagnosis,description,1
6704,1028,Diagnosis,symptoms,1
6705,1028,Diagnosis,workup,1
6706,1028,Diagnosis,treatment,1
6707,1029,Diagnosis,name,1
6708,1029,Diagnosis,description,1
6709,1029,Diagnosis,symptoms,1
6710,1029,Diagnosis,workup,1
6711,1029,Diagnosis,treatment,1
6712,1030,Diagnosis,name,1
6713,1030,Diagnosis,description,1
6714,1030,Diagnosis,symptoms,1
6715,1030,Diagnosis,workup,1
6716,1030,Diagnosis,treatment,1
6717,1031,Diagnosis,name,1
6718,1031,Diagnosis,description,1
6719,1031,Diagnosis,symptoms,1
6720,1031,Diagnosis,workup,1
6721,1031,Diagnosis,treatment,1
6722,1032,Diagnosis,name,1
6723,1032,Diagnosis,description,1
6724,1032,Diagnosis,symptoms,1
6725,1032,Diagnosis,workup,1
6726,1032,Diagnosis,treatment,1
6727,1033,Diagnosis,name,1
6728,1033,Diagnosis,description,1
6729,1033,Diagnosis,symptoms,1
6730,1033,Diagnosis,workup,1
6731,1033,Diagnosis,treatment,1
6732,1034,Diagnosis,name,1
6733,1034,Diagnosis,description,1
6734,1034,Diagnosis,symptoms,1
6735,1034,Diagnosis,workup,1
6736,1034,Diagnosis,treatment,1
6737,1035,Diagnosis,name,1
6738,1035,Diagnosis,description,1
6739,1035,Diagnosis,symptoms,1
6740,1035,Diagnosis,workup,1
6741,1035,Diagnosis,treatment,1
6742,1036,Diagnosis,name,1
6743,1036,Diagnosis,description,1
6744,1036,Diagnosis,symptoms,1
6745,1036,Diagnosis,workup,1
6746,1036,Diagnosis,treatment,1
6747,1037,Diagnosis,name,1
6748,1037,Diagnosis,description,1
6749,1037,Diagnosis,symptoms,1
6750,1037,Diagnosis,workup,1
6751,1037,Diagnosis,treatment,1
6752,1038,Diagnosis,name,1
6753,1038,Diagnosis,description,1
6754,1038,Diagnosis,symptoms,1
6755,1038,Diagnosis,workup,1
6756,1038,Diagnosis,treatment,1
6757,1039,Diagnosis,name,1
6758,1039,Diagnosis,description,1
6759,1039,Diagnosis,symptoms,1
6760,1039,Diagnosis,workup,1
6761,1039,Diagnosis,treatment,1
6762,1040,Diagnosis,name,1
6763,1040,Diagnosis,description,1
6764,1040,Diagnosis,symptoms,1
6765,1040,Diagnosis,workup,1
6766,1040,Diagnosis,treatment,1
6767,1041,Diagnosis,name,1
6768,1041,Diagnosis,description,1
6769,1041,Diagnosis,symptoms,1
6770,1041,Diagnosis,workup,1
6771,1041,Diagnosis,treatment,1
6772,1042,Diagnosis,name,1
6773,1042,Diagnosis,description,1
6774,1042,Diagnosis,symptoms,1
6775,1042,Diagnosis,workup,1
6776,1042,Diagnosis,treatment,1
6777,1043,Diagnosis,name,1
6778,1043,Diagnosis,description,1
6779,1043,Diagnosis,symptoms,1
6780,1043,Diagnosis,workup,1
6781,1043,Diagnosis,treatment,1
6782,1044,Diagnosis,name,1
6783,1044,Diagnosis,description,1
6784,1044,Diagnosis,symptoms,1
6785,1044,Diagnosis,workup,1
6786,1044,Diagnosis,treatment,1
6787,1045,Diagnosis,name,1
6788,1045,Diagnosis,description,1
6789,1045,Diagnosis,symptoms,1
6790,1045,Diagnosis,workup,1
6791,1045,Diagnosis,treatment,1
6792,1046,Diagnosis,name,1
6793,1046,Diagnosis,description,1
6794,1046,Diagnosis,symptoms,1
6795,1046,Diagnosis,workup,1
6796,1046,Diagnosis,treatment,1
6797,1047,Diagnosis,name,1
6798,1047,Diagnosis,description,1
6799,1047,Diagnosis,symptoms,1
6800,1047,Diagnosis,workup,1
6801,1047,Diagnosis,treatment,1
6807,1049,Diagnosis,name,1
6808,1049,Diagnosis,description,1
6809,1049,Diagnosis,symptoms,1
6810,1049,Diagnosis,workup,1
6811,1049,Diagnosis,treatment,1
6812,1050,Diagnosis,name,1
6813,1050,Diagnosis,description,1
6814,1050,Diagnosis,symptoms,1
6815,1050,Diagnosis,workup,1
6816,1050,Diagnosis,treatment,1
6817,1051,Diagnosis,name,1
6818,1051,Diagnosis,description,1
6819,1051,Diagnosis,symptoms,1
6820,1051,Diagnosis,workup,1
6821,1051,Diagnosis,treatment,1
6822,1052,Diagnosis,name,1
6823,1052,Diagnosis,description,1
6824,1052,Diagnosis,symptoms,1
6825,1052,Diagnosis,workup,1
6826,1052,Diagnosis,treatment,1
6827,1053,Diagnosis,name,1
6828,1053,Diagnosis,description,1
6829,1053,Diagnosis,symptoms,1
6830,1053,Diagnosis,workup,1
6831,1053,Diagnosis,treatment,1
6832,1054,Diagnosis,name,1
6833,1054,Diagnosis,description,1
6834,1054,Diagnosis,symptoms,1
6835,1054,Diagnosis,workup,1
6836,1054,Diagnosis,treatment,1
6837,1055,Diagnosis,name,1
6838,1055,Diagnosis,description,1
6839,1055,Diagnosis,symptoms,1
6840,1055,Diagnosis,workup,1
6841,1055,Diagnosis,treatment,1
6842,1056,Diagnosis,name,1
6843,1056,Diagnosis,description,1
6844,1056,Diagnosis,symptoms,1
6845,1056,Diagnosis,workup,1
6846,1056,Diagnosis,treatment,1
6847,1057,Diagnosis,name,1
6848,1057,Diagnosis,description,1
6849,1057,Diagnosis,symptoms,1
6850,1057,Diagnosis,workup,1
6851,1057,Diagnosis,treatment,1
6852,1058,Diagnosis,name,1
6853,1058,Diagnosis,description,1
6854,1058,Diagnosis,symptoms,1
6855,1058,Diagnosis,workup,1
6856,1058,Diagnosis,treatment,1
6857,1059,Diagnosis,name,1
6858,1059,Diagnosis,description,1
6859,1059,Diagnosis,symptoms,1
6860,1059,Diagnosis,workup,1
6861,1059,Diagnosis,treatment,1
6862,1060,Diagnosis,name,1
6863,1060,Diagnosis,description,1
6864,1060,Diagnosis,symptoms,1
6865,1060,Diagnosis,workup,1
6866,1060,Diagnosis,treatment,1
6867,1061,Diagnosis,name,1
6868,1061,Diagnosis,description,1
6869,1061,Diagnosis,symptoms,1
6870,1061,Diagnosis,workup,1
6871,1061,Diagnosis,treatment,1
6872,1062,Diagnosis,name,1
6873,1062,Diagnosis,description,1
6874,1062,Diagnosis,symptoms,1
6875,1062,Diagnosis,workup,1
6876,1062,Diagnosis,treatment,1
6877,1063,Diagnosis,name,1
6878,1063,Diagnosis,description,1
6879,1063,Diagnosis,symptoms,1
6880,1063,Diagnosis,workup,1
6881,1063,Diagnosis,treatment,1
6882,1064,Diagnosis,name,1
6883,1064,Diagnosis,description,1
6884,1064,Diagnosis,symptoms,1
6885,1064,Diagnosis,workup,1
6886,1064,Diagnosis,treatment,1
6887,1065,Diagnosis,name,1
6888,1065,Diagnosis,description,1
6889,1065,Diagnosis,symptoms,1
6890,1065,Diagnosis,workup,1
6891,1065,Diagnosis,treatment,1
6892,1066,Diagnosis,name,1
6893,1066,Diagnosis,description,1
6894,1066,Diagnosis,symptoms,1
6895,1066,Diagnosis,workup,1
6896,1066,Diagnosis,treatment,1
6897,1067,Diagnosis,name,1
6898,1067,Diagnosis,description,1
6899,1067,Diagnosis,symptoms,1
6900,1067,Diagnosis,workup,1
6901,1067,Diagnosis,treatment,1
6902,1068,Diagnosis,name,1
6903,1068,Diagnosis,description,1
6904,1068,Diagnosis,symptoms,1
6905,1068,Diagnosis,workup,1
6906,1068,Diagnosis,treatment,1
6907,1069,Diagnosis,name,1
6908,1069,Diagnosis,description,1
6909,1069,Diagnosis,symptoms,1
6910,1069,Diagnosis,workup,1
6911,1069,Diagnosis,treatment,1
6912,1070,Diagnosis,name,1
6913,1070,Diagnosis,description,1
6914,1070,Diagnosis,symptoms,1
6915,1070,Diagnosis,workup,1
6916,1070,Diagnosis,treatment,1
6917,1071,Diagnosis,name,1
6918,1071,Diagnosis,description,1
6919,1071,Diagnosis,symptoms,1
6920,1071,Diagnosis,workup,1
6921,1071,Diagnosis,treatment,1
6922,1072,Diagnosis,name,1
6923,1072,Diagnosis,description,1
6924,1072,Diagnosis,symptoms,1
6925,1072,Diagnosis,workup,1
6926,1072,Diagnosis,treatment,1
6927,1073,Diagnosis,name,1
6928,1073,Diagnosis,description,1
6929,1073,Diagnosis,symptoms,1
6930,1073,Diagnosis,workup,1
6931,1073,Diagnosis,treatment,1
6932,1074,Diagnosis,name,1
6933,1074,Diagnosis,description,1
6934,1074,Diagnosis,symptoms,1
6935,1074,Diagnosis,workup,1
6936,1074,Diagnosis,treatment,1
6937,1075,Diagnosis,name,1
6938,1075,Diagnosis,description,1
6939,1075,Diagnosis,symptoms,1
6940,1075,Diagnosis,workup,1
6941,1075,Diagnosis,treatment,1
6942,1076,Diagnosis,name,1
6943,1076,Diagnosis,description,1
6944,1076,Diagnosis,symptoms,1
6945,1076,Diagnosis,workup,1
6946,1076,Diagnosis,treatment,1
6947,1077,Diagnosis,name,1
6948,1077,Diagnosis,description,1
6949,1077,Diagnosis,symptoms,1
6950,1077,Diagnosis,workup,1
6951,1077,Diagnosis,treatment,1
6952,1078,Diagnosis,name,1
6953,1078,Diagnosis,description,1
6954,1078,Diagnosis,symptoms,1
6955,1078,Diagnosis,workup,1
6956,1078,Diagnosis,treatment,1
6957,1079,Diagnosis,name,1
6958,1079,Diagnosis,description,1
6959,1079,Diagnosis,symptoms,1
6960,1079,Diagnosis,workup,1
6961,1079,Diagnosis,treatment,1
6962,1080,Diagnosis,name,1
6963,1080,Diagnosis,description,1
6964,1080,Diagnosis,symptoms,1
6965,1080,Diagnosis,workup,1
6966,1080,Diagnosis,treatment,1
6967,1081,Diagnosis,name,1
6968,1081,Diagnosis,description,1
6969,1081,Diagnosis,symptoms,1
6970,1081,Diagnosis,workup,1
6971,1081,Diagnosis,treatment,1
6972,1082,Diagnosis,name,1
6973,1082,Diagnosis,description,1
6974,1082,Diagnosis,symptoms,1
6975,1082,Diagnosis,workup,1
6976,1082,Diagnosis,treatment,1
6977,1083,Diagnosis,name,1
6978,1083,Diagnosis,description,1
6979,1083,Diagnosis,symptoms,1
6980,1083,Diagnosis,workup,1
6981,1083,Diagnosis,treatment,1
6982,1084,Diagnosis,name,1
6983,1084,Diagnosis,description,1
6984,1084,Diagnosis,symptoms,1
6985,1084,Diagnosis,workup,1
6986,1084,Diagnosis,treatment,1
6987,1090,Diagnosis,name,1
6988,1090,Diagnosis,description,1
6989,1090,Diagnosis,symptoms,1
6990,1090,Diagnosis,workup,1
6991,1090,Diagnosis,treatment,1
6992,1091,Diagnosis,name,1
6993,1091,Diagnosis,description,1
6994,1091,Diagnosis,symptoms,1
6995,1091,Diagnosis,workup,1
6996,1091,Diagnosis,treatment,1
6997,1092,Diagnosis,name,1
6998,1092,Diagnosis,description,1
6999,1092,Diagnosis,symptoms,1
7000,1092,Diagnosis,workup,1
7001,1092,Diagnosis,treatment,1
7002,1093,Diagnosis,name,1
7003,1093,Diagnosis,description,1
7004,1093,Diagnosis,symptoms,1
7005,1093,Diagnosis,workup,1
7006,1093,Diagnosis,treatment,1
7007,1094,Diagnosis,name,1
7008,1094,Diagnosis,description,1
7009,1094,Diagnosis,symptoms,1
7010,1094,Diagnosis,workup,1
7011,1094,Diagnosis,treatment,1
7012,1095,Diagnosis,name,1
7013,1095,Diagnosis,description,1
7014,1095,Diagnosis,symptoms,1
7015,1095,Diagnosis,workup,1
7016,1095,Diagnosis,treatment,1
7017,1096,Diagnosis,name,1
7018,1096,Diagnosis,description,1
7019,1096,Diagnosis,symptoms,1
7020,1096,Diagnosis,workup,1
7021,1096,Diagnosis,treatment,1
7022,1097,Diagnosis,name,1
7023,1097,Diagnosis,description,1
7024,1097,Diagnosis,symptoms,1
7025,1097,Diagnosis,workup,1
7026,1097,Diagnosis,treatment,1
7027,1098,Diagnosis,name,1
7028,1098,Diagnosis,description,1
7029,1098,Diagnosis,symptoms,1
7030,1098,Diagnosis,workup,1
7031,1098,Diagnosis,treatment,1
7032,1099,Diagnosis,name,1
7033,1099,Diagnosis,description,1
7034,1099,Diagnosis,symptoms,1
7035,1099,Diagnosis,workup,1
7036,1099,Diagnosis,treatment,1
7037,1100,Diagnosis,name,1
7038,1100,Diagnosis,description,1
7039,1100,Diagnosis,symptoms,1
7040,1100,Diagnosis,workup,1
7041,1100,Diagnosis,treatment,1
7042,1102,Diagnosis,name,1
7043,1102,Diagnosis,description,1
7044,1102,Diagnosis,symptoms,1
7045,1102,Diagnosis,workup,1
7046,1102,Diagnosis,treatment,1
7047,1103,Diagnosis,name,1
7048,1103,Diagnosis,description,1
7049,1103,Diagnosis,symptoms,1
7050,1103,Diagnosis,workup,1
7051,1103,Diagnosis,treatment,1
7052,1106,Diagnosis,name,1
7053,1106,Diagnosis,description,1
7054,1106,Diagnosis,symptoms,1
7055,1106,Diagnosis,workup,1
7056,1106,Diagnosis,treatment,1
7057,1108,Diagnosis,name,1
7058,1108,Diagnosis,description,1
7059,1108,Diagnosis,symptoms,1
7060,1108,Diagnosis,workup,1
7061,1108,Diagnosis,treatment,1
7062,1111,Diagnosis,name,1
7063,1111,Diagnosis,description,1
7064,1111,Diagnosis,symptoms,1
7065,1111,Diagnosis,workup,1
7066,1111,Diagnosis,treatment,1
7067,1112,Diagnosis,name,1
7068,1112,Diagnosis,description,1
7069,1112,Diagnosis,symptoms,1
7070,1112,Diagnosis,workup,1
7071,1112,Diagnosis,treatment,1
7072,1113,Diagnosis,name,1
7073,1113,Diagnosis,description,1
7074,1113,Diagnosis,symptoms,1
7075,1113,Diagnosis,workup,1
7076,1113,Diagnosis,treatment,1
7077,1114,Diagnosis,name,1
7078,1114,Diagnosis,description,1
7079,1114,Diagnosis,symptoms,1
7080,1114,Diagnosis,workup,1
7081,1114,Diagnosis,treatment,1
7082,1115,Diagnosis,name,1
7083,1115,Diagnosis,description,1
7084,1115,Diagnosis,symptoms,1
7085,1115,Diagnosis,workup,1
7086,1115,Diagnosis,treatment,1
7087,1116,Diagnosis,name,1
7088,1116,Diagnosis,description,1
7089,1116,Diagnosis,symptoms,1
7090,1116,Diagnosis,workup,1
7091,1116,Diagnosis,treatment,1
7092,1118,Diagnosis,name,1
7093,1118,Diagnosis,description,1
7094,1118,Diagnosis,symptoms,1
7095,1118,Diagnosis,workup,1
7096,1118,Diagnosis,treatment,1
7097,1119,Diagnosis,name,1
7098,1119,Diagnosis,description,1
7099,1119,Diagnosis,symptoms,1
7100,1119,Diagnosis,workup,1
7101,1119,Diagnosis,treatment,1
7102,1121,Diagnosis,name,1
7103,1121,Diagnosis,description,1
7104,1121,Diagnosis,symptoms,1
7105,1121,Diagnosis,workup,1
7106,1121,Diagnosis,treatment,1
7107,1124,Diagnosis,name,1
7108,1124,Diagnosis,description,1
7109,1124,Diagnosis,symptoms,1
7110,1124,Diagnosis,workup,1
7111,1124,Diagnosis,treatment,1
7112,1125,Diagnosis,name,1
7113,1125,Diagnosis,description,1
7114,1125,Diagnosis,symptoms,1
7115,1125,Diagnosis,workup,1
7116,1125,Diagnosis,treatment,1
7117,1126,Diagnosis,name,1
7118,1126,Diagnosis,description,1
7119,1126,Diagnosis,symptoms,1
7120,1126,Diagnosis,workup,1
7121,1126,Diagnosis,treatment,1
7122,1127,Diagnosis,name,1
7123,1127,Diagnosis,description,1
7124,1127,Diagnosis,symptoms,1
7125,1127,Diagnosis,workup,1
7126,1127,Diagnosis,treatment,1
7127,1128,Diagnosis,name,1
7128,1128,Diagnosis,description,1
7129,1128,Diagnosis,symptoms,1
7130,1128,Diagnosis,workup,1
7131,1128,Diagnosis,treatment,1
7132,1129,Diagnosis,name,1
7133,1129,Diagnosis,description,1
7134,1129,Diagnosis,symptoms,1
7135,1129,Diagnosis,workup,1
7136,1129,Diagnosis,treatment,1
7137,1130,Diagnosis,name,1
7138,1130,Diagnosis,description,1
7139,1130,Diagnosis,symptoms,1
7140,1130,Diagnosis,workup,1
7141,1130,Diagnosis,treatment,1
7142,1131,Diagnosis,name,1
7143,1131,Diagnosis,description,1
7144,1131,Diagnosis,symptoms,1
7145,1131,Diagnosis,workup,1
7146,1131,Diagnosis,treatment,1
7147,1132,Diagnosis,name,1
7148,1132,Diagnosis,description,1
7149,1132,Diagnosis,symptoms,1
7150,1132,Diagnosis,workup,1
7151,1132,Diagnosis,treatment,1
7152,1133,Diagnosis,name,1
7153,1133,Diagnosis,description,1
7154,1133,Diagnosis,symptoms,1
7155,1133,Diagnosis,workup,1
7156,1133,Diagnosis,treatment,1
7157,1134,Diagnosis,name,1
7158,1134,Diagnosis,description,1
7159,1134,Diagnosis,symptoms,1
7160,1134,Diagnosis,workup,1
7161,1134,Diagnosis,treatment,1
7162,1135,Diagnosis,name,1
7163,1135,Diagnosis,description,1
7164,1135,Diagnosis,symptoms,1
7165,1135,Diagnosis,workup,1
7166,1135,Diagnosis,treatment,1
7167,1136,Diagnosis,name,1
7168,1136,Diagnosis,description,1
7169,1136,Diagnosis,symptoms,1
7170,1136,Diagnosis,workup,1
7171,1136,Diagnosis,treatment,1
7172,1137,Diagnosis,name,1
7173,1137,Diagnosis,description,1
7174,1137,Diagnosis,symptoms,1
7175,1137,Diagnosis,workup,1
7176,1137,Diagnosis,treatment,1
7177,1138,Diagnosis,name,1
7178,1138,Diagnosis,description,1
7179,1138,Diagnosis,symptoms,1
7180,1138,Diagnosis,workup,1
7181,1138,Diagnosis,treatment,1
7182,1139,Diagnosis,name,1
7183,1139,Diagnosis,description,1
7184,1139,Diagnosis,symptoms,1
7185,1139,Diagnosis,workup,1
7186,1139,Diagnosis,treatment,1
7187,1140,Diagnosis,name,1
7188,1140,Diagnosis,description,1
7189,1140,Diagnosis,symptoms,1
7190,1140,Diagnosis,workup,1
7191,1140,Diagnosis,treatment,1
7192,1141,Diagnosis,name,1
7193,1141,Diagnosis,description,1
7194,1141,Diagnosis,symptoms,1
7195,1141,Diagnosis,workup,1
7196,1141,Diagnosis,treatment,1
7197,1142,Diagnosis,name,1
7198,1142,Diagnosis,description,1
7199,1142,Diagnosis,symptoms,1
7200,1142,Diagnosis,workup,1
7201,1142,Diagnosis,treatment,1
7202,1143,Diagnosis,name,1
7203,1143,Diagnosis,description,1
7204,1143,Diagnosis,symptoms,1
7205,1143,Diagnosis,workup,1
7206,1143,Diagnosis,treatment,1
7207,1144,Diagnosis,name,1
7208,1144,Diagnosis,description,1
7209,1144,Diagnosis,symptoms,1
7210,1144,Diagnosis,workup,1
7211,1144,Diagnosis,treatment,1
7212,1145,Diagnosis,name,1
7213,1145,Diagnosis,description,1
7214,1145,Diagnosis,symptoms,1
7215,1145,Diagnosis,workup,1
7216,1145,Diagnosis,treatment,1
7217,1146,Diagnosis,name,1
7218,1146,Diagnosis,description,1
7219,1146,Diagnosis,symptoms,1
7220,1146,Diagnosis,workup,1
7221,1146,Diagnosis,treatment,1
7222,1155,Diagnosis,name,1
7223,1155,Diagnosis,workup,1
7224,1155,Diagnosis,description,1
7225,1155,Diagnosis,symptoms,1
7226,1155,Diagnosis,treatment,1
7228,581,Procedure,name,1
7230,581,Procedure,description,1
7232,581,Procedure,common_complications,1
7234,582,Procedure,name,1
7236,582,Procedure,description,1
7238,582,Procedure,common_complications,1
7240,583,Procedure,name,1
7242,583,Procedure,description,1
7244,583,Procedure,common_complications,1
7246,584,Procedure,name,1
7248,584,Procedure,description,1
7250,584,Procedure,common_complications,1
7252,585,Procedure,name,1
7254,585,Procedure,description,1
7256,585,Procedure,common_complications,1
7258,586,Procedure,name,1
7260,586,Procedure,description,1
7262,586,Procedure,common_complications,1
7264,587,Procedure,name,1
7266,587,Procedure,description,1
7268,587,Procedure,common_complications,1
7270,588,Procedure,name,1
7272,588,Procedure,description,1
7274,588,Procedure,common_complications,1
7276,589,Procedure,name,1
7278,589,Procedure,description,1
7280,589,Procedure,common_complications,1
