_id,insurance_carrier_id,name
4592,69,TRICARE Young Adult
4593,69,US Family Health Plan
4594,252,Classic HMO
4595,235,HMO Plan
4596,235,POS Plan
4597,235,BadgerCare Plus
4598,235,Medicaid SSI
4599,41,Healthy NY High Deductible HMO Plan
4600,41,Vermont Individual Indemnity Plan (ViiP)
4601,41,Catamount Choice
4602,41,MVP Option (Managed Medicaid)
4603,41,MVP Option Family (Family Health Plus)
4604,41,MVP Option Child (Child Health Plus)
4605,41,MVP LocalNet High Deductible EPO
4606,41,AlterNet New Hampshire EPO
4607,41,VT First High Deductible EPO
4608,51,Federal Employee Program
4609,479,National Benefit Fund
4610,480,Greater New York Benefit Fund
4611,480,Home Health Aide Benefit Fund
4612,480,Greater New York Benefit Fund for NJ Members
4613,481,Other
4614,481,Premier Plus
4615,481,SmartSense Plus
4616,481,FowardFocus HSA
4617,481,Tonik® 
4618,481,BlueChoice Dental
4619,482,Other
4620,482,Medicare Supplement Insurance
4621,482,Medicare Advantage (Plan C)
4622,483,Advantage HMO
4623,483,Advantage POS
4624,483,Advantage 360
4625,483,Advantage Choice PPO
4626,483,Advantage Choice HMO
4627,484,Medicare PPO
4628,484,Medicare HMO
4629,484,Medicare SNP
4630,485,Other
4631,486,Other
4632,486,Paramount Elite
4633,486,Paramount Advantage
4634,487,Other
4635,487,Medicare Advantage
4636,487,Triple-S Directo
4637,487,Medicare Optimo
4638,487,ELA
4639,487,Triple-S Medicare Óptimo ELA
4640,487,Care Plus ELA
4641,487,Plus 2
4642,487,Plus
4643,427,Indemnity
4644,488,Other
4645,488,UPMC for Life HMO
4646,488,UPMC for Life HMO Rx (HMO)
4647,488,UPMC for Life Rx Enhanced (HMO)
4648,488,UPMC for Life PPO High Deductible with Rx (PPO)
4649,488,UPMC for Life PPO Rx (PPO)
4650,488,UPMC Individual Advantage Short Term Plan
4651,488,UPMC Individual Advantage Guaranteed Renewable Plan EPO
4652,488,UPMC Individual Advantage Guaranteed Renewable Plan HSA
4653,488,UPMC for You Advantage (HMO SNP)
4654,488,UPMC for Life Specialty Plan (HMO SNP)
4655,488,UPMC for Life Options (HMO SNP)
4656,488,UPMC for Kids
4657,488,UPMC for Kids Free CHIP
4658,488,UPMC for Kids Low-Cost 1 CHIP
4659,488,UPMC for Kids Low Cost 2 CHIP
4660,488,UPMC for Kids Low-Cost 3 CHIP
4661,488,UPMC for Kids Full-Cost CHIP
4662,33,Aetna - All Plans
4663,33,Aetna- Sub-Contracted Plan
4664,489,AmeriPlan 
4665,490,Anthem BCBS - Medicare Advantage (HMO & PPO)
4666,490,Anthem BCBS PPO
4667,490,Anthem HMO Colorado Basic HMO
4668,490,Anthem HMO Colorado BlueAdvantage HMO
4669,490,Anthem Lumenos
4670,491,Assist Card
4671,212,Assurant Health
4672,212,Assurant Health - Health Access
4673,492,Banner Choice Plus & Banner Select
4674,493,"BCBS (Out-of-State) Blue Card (must have ""suitcase logo"")"
4675,493,BCBS Federal Employee Program
4676,298,Beech Street
4677,494,"Caprock HealthPlans, Inc. (All States Exc. TX)"
4678,495,Care Improvement Plus
4679,496,"CBCA Administrators, Inc. (All States Exc. TX)"
4680,497,Child Health Plan Plus (CHP+)
4681,45,Cigna
4682,498,CIGNA- Harrahs/Caesars
4683,45,Cigna- Sub-Contracted Plan
4684,499,Cofinity
4685,15,Colorado Medicaid (Traditional) Ages 0-8
4686,15,Colorado Medicaid (Traditional) Ages 21-26
4687,15,Colorado Medicaid (Traditional) Ages 27+
4688,15,Colorado Medicaid (Traditional) Ages 9-20
4689,500,Consulate General of Chile
4690,501,Consulate General of Ecuador
4691,502,Consulate General of El Salvador
4692,502,Consulate General of Guatemala
4693,502,Consulate General of Honduras
4694,502,Consulate General of Uruguay
4695,503,Consulate General of Venezuela
4696,504,Core Health Insurance & Realtors Core Health
4697,505,Coventry - Commercial (Coventry HC of FL & Coventry One)
4698,505,Coventry - Medicaid (Buena Vista & Vista Healthy Kids) (Ages 19-20)
4699,505,Coventry - Medicaid (Buena Vista & Vista Healthy Kids) (Ages 21+)
4700,505,"Coventry - Medicare (Summit, Vista, & Advantra)"
4701,505,Coventry - Medicare Advantage
4702,505,Coventry ASO (f.k.a. Coventry GHP-ASO)
4703,505,Coventry Cares of Kentucky (Ages 0-18)
4704,505,Coventry Cares of Kentucky (Ages 19+)
4705,505,Coventry Cares of Pennsylvania (Ages 0-18)
4706,505,Coventry Cares of Pennsylvania (Ages 19+)
4707,505,Coventry Carpenters Health & Welfare Fund
4708,505,Coventry CMR
4709,505,Coventry Health America
4710,505,Coventry Health America Advantra
4711,505,Coventry Health Assurance
4712,505,Coventry Health Care of Delaware
4713,505,"Coventry Health Care of Georgia, Inc."
4714,505,Coventry Health Care of Illinois (f.k.a. PersonalCare)
4715,505,"Coventry Health Care of Kansas, Inc."
4716,505,"Coventry Health Care of Louisiana, Inc."
4717,505,Coventry Health Care of Missouri (f.k.a. Coventry Group Health Plan)
4718,505,Coventry Health Care of Nevada
4719,505,Coventry Health Care of Tennessee
4720,505,Coventry Mail Handlers Benefit Plan
4721,505,Coventry Medicaid (Buena Vista & Vista Healthy Kids) (Ages 0-18)
4722,505,Coventry Medicare (f.k.a. Coventry GHP Medicare)
4723,505,Coventry National Network
4724,505,Coventry University of MO
4725,506,EBMC - Employee Benefits Management Corp. (All States Exc. TX)
4726,507,ECOM PPO Advisors (All States Exc. TX)
4727,508,Encore PPO/ Encircle EPO Networks
4728,49,Evercare (All Medicare Products)
4729,509,"Evolutions Health Care Systems, LLC"
4730,510,"First Access, Inc. - Commercial Plan"
4731,510,"First Access, Inc. - Discount Plan"
4732,511,First Health Group Corp.
4733,512,First Medical
4734,505,Florida Firefighters Insurance Trust Fund
4735,513,Galaxy Health Network
4736,514,"GMMI, Inc"
4737,49,Golden Rule
4738,29,Goodyear Tire & Rubber- SummaCare (Excl. TX)
4739,515,GWH - CIGNA (formerly Great West)
4740,505,Health Care Preferred
4741,516,"HealthCare USA of Missouri, LLC (Ages 0-18)"
4742,505,"HealthCare USA of Missouri, LLC (Ages 19+)"
4743,517,HealthLink - HMO
4744,517,HealthLink - PPO
4745,518,HealthMarkets
4746,519,HealthScope Benefits
4747,65,HealthSmart Accel (All States Excl. TX)
4748,65,HealthSmart Benefit Solutions (All States Excl TX)
4749,520,HMN (Health Management Network)
4750,490,HMO Colorado HMO Select
4751,9,"Humana  PPO, Classic, POS, EPO, HMO Premier"
4752,9,"Humana Medicare  Gold PFFS, HumanaChoice PPO"
4753,521,IAC - Insurers Administrative Corporation (All States Exc. TX)
4754,522,"Innova College Virtual Campus, Inc."
4755,523,Integrated Health Plan
4756,523,"Integrated Health Solutions, Inc."
4757,524,Lewer Agency
4758,525,McDonalds Insurance Program
4759,24,Medicare - Part B
4760,24,Medicare  Railroad
4761,24,Medicare Private Fee-For-Service (PFFS)  All Plans
4762,526,Mercy Health Plans- Commercial
4763,526,Mercy Health Plans- Medicare
4764,527,Multiplan
4765,528,NetCard Systems
4766,529,NPPN - National Preferred Provider Network 
4767,530,PayerFusion
4768,531,Peoples Health Plan
4769,532,PHCS
4770,531,PHN Employee Plan
4771,533,POMCO
4772,534,Preferred Benefit Administrators Inc
4773,505,"Preferred Health Systems, Inc."
4774,535,Premium Medical Service
4775,536,ProMedical Plan
4776,537,S & S Healthcare (All States Exc. TX)
4777,49,SecureHorizons (Medicare) Complete (HMO)
4778,49,SecureHorizons (Medicare) Complete Choice
4779,49,SecureHorizons (Medicare) Complete Plus
4780,49,SecureHorizons (Medicare) Direct PFFS
4781,505,"SouthCare PPO, Inc."
4782,538,Star Healthcare Network
4783,539,Student Assurance Services
4784,29,SummaCare - Commercial *** Limited Vaccines Only
4785,29,SummaCare Secure (Medicare Advantage) *** Limited Vaccines Only
4786,540,The Alliance
4787,541,Three Rivers Provider Network
4788,542,Travel Care Services 
4789,543,TRICARE For Life (65+)
4790,544,UMWA Health & Retirement Funds
4791,545,UNICARE PPO
4792,49,United Healthcare - commercial plans
4793,49,United HealthCare- Sub-Contracted Plan
4794,546,Universal Assistance
4795,547,"Universal Health Care Group Medicare Advantage PFFS, PPO"
4796,548,University Hospital Health System
4797,29,University of Akron (Excl. TX)
4798,549,USA MCO
4799,550,Walgreens Prescription Savings Club
4800,551,World Assist Corporation
4801,493,"BCBS  PPO, POS, Traditional"
4802,493,BCBS of Illinois - HMO Illinois (Discount Payment Due)
4803,493,BlueAdvantage HMO (Discount Payment Due)
4804,552,HFN
4805,493,ICHIP - BCBSIL
4806,553,Matcor Metal Fabrication
4807,554,Medicaid - Illinois [AllKids/MediPlan/FamilyCare) (Ages 0-8)]
4808,554,Medicaid - Illinois [AllKids/MediPlan/FamilyCare) (Ages 19+)]
4809,554,Medicaid - Illinois [AllKids/MediPlan/FamilyCare) (Ages 9-18)]
4810,103,Sagamore Health Network
4811,543,TRICARE
4812,49,United Healthcare of the River Valley
4813,550,WAG/OC/TCH Uninsured Employee Plan
4814,555,Caterpillar Inc
4815,493,BCBSKC - All Commercial Plans
4816,493,BCBSKC / Blue-Advantage & Blue Care (HMO)
4817,493,BCBSKC / Blue-Advantage Plus (Ages 0-18)
4818,493,BCBSKC / Blue-Advantage Plus (Ages 19+)
4819,556,Century Health Solutions
4820,505,Coventry HC of KS-Health Wave (fka Family HP) 0-18
4821,505,Coventry HC of KS-Health Wave (fka Family HP) 19+
4822,557,Emerald Health Network
4823,558,Freedom Network
4824,558,Freedom Network/Freedom Network Select
4825,557,HealthSmart ACCEL Network
4826,557,HealthSmart Preferred Care
4827,15,Medicaid - Kansas (KMAP (Ages 0-18))
4828,15,Medicaid - Kansas (KMAP (Ages 19+))
4829,245,Molina Healthcare (Formerly Mercy Care Plus)
4830,15,UniCare Health Plans of Kansas (Medicaid HMO)
4831,502,Consulate General of Mexico
4832,45,Starbridge Medical
4833,45,Starbridge Dental
4834,559,MassHealth CarePlus
4835,559,MassHealth Standard
4837,559,MassHealth Family Assistance
4840,559,MassHealth Prenatal
4841,559,MassHealth Limited
4842,559,MassHealth Senior Buy-In
4843,559,MassHealth Buy-In
4844,9,"Advocate Health Care - Humana EPO, PPO, HMO"
4845,45,GWH - CIGNA (formerly Great West)
4846,505,"HealthCare USA of Missouri, LLC (Ages 0-18)"
4847,505,Mercy Health Plans- Commercial
4848,505,Mercy Health Plans- Medicare
4849,522,My Community Care
4850,9,Ochsner - Humana HMO 
4851,560,South Lake Health Plans
4852,49,UnitedHealthcare  Golden Rule
4853,77,WellCare Medicare Advantage
4854,561,Access Health Benefit Solutions
4855,561,Colorado Access Advantage (Medicare) 
4856,561,Colorado Access Child Health Plan Plus
4857,502,Consulate General of Bolivia
4858,502,Consulate of Colombia
4859,493,"BCBS of IL HMO - Fox Valley Medicine, Ltd. (#199)"
4860,563,UMP Classic
4861,563,UMP CDHP
4862,564,TexanPlus HMO-Houston/Beaumont Area
4863,564,TexanPlus HMO-Dallas Metroplex Area
4864,564,Today's Options PPO
4865,564,Today's Options Network PFFS
4866,564,Generations Healthcare HMO
4867,24,Medicare - Part A
4868,565,PPO
4869,565,HMO
4870,565,POS
4871,490,Anthem Blue Cross- California Health Plans
4873,566,Premier Plus- PPO
4874,566,SmartSense Plus
4875,566,CoreGuard Plus
4876,566,ClearProtection Plus
4877,566,Lumenos HSA Plus
4878,566,PPO Share
4879,566,Select HMO
4880,566,HMO Saver
4881,566,Individual HMO
4882,566,Tonik- PPO
4883,566,Prudent Buyer- PPO
4884,568,PEIA PPB- PLAN A
4885,568,PEIA PPB- PLAN B
4886,568,PEIA PPB- PLAN C
4887,568,PEIA PPB- PLAN D
4888,569,CHS 
4889,570,iTriage Health
4890,571,Health savings Account- HSA
4891,571,Health Reimbursement Account- HRA
4892,571,Flexible Spending Account- FSA
4893,572,Horizon Direct Access Plan A 50/70/50
4894,572,Horizon Direct Access Plan C 80/70
4895,572,Horizon Direct Access Plan C 100/70
4896,572,Horizon Basic And Essential- EPO
4897,572,Horizon Basic And Essential- EPO Plus
4898,572,Hoizon- HMO
4899,572,Horizon- HMO Coinsurance
4900,572,NJ Protect 80/70
4901,572,NJ Protect 100/70
4902,572,Horizon Medicare Advantage
4903,572,Horizon Medicare Blue TotalCare
4904,572,Horizon Medicare Prescription Drug Plan
4905,572,Horizon Medicare Supplement
4906,572,Medicaid Managed Care
4907,572,NJ Family Care
4908,572,NJ Family Care Advantage
4909,572,Horizon Centurion Dental
4910,572,Horizon Individual Dental 
4911,573,Aetna DPO
4912,573,Dental Expense Plan  PPO
4913,572,Horizon Direct Access Plan  280/780
4914,574,HUSKY A
4915,574,HUSKY B
4916,574,HUSKY C
4917,574,HUSKY D
4918,574,Charter Oak
4919,574,Limited Benefit
4921,575,Colorado Accountable Care
4923,577,Health Reimbursement Account- HRA
4925,577,Health Savings Account- HSA
4927,577,High Deductible Health Care Plans- HDHP
4929,577,Flexible Spending Account- FSA
4931,577,Cobra
4933,579,HMO
4939,583,PFFS
4941,585,WorkCOMP
4943,505,Advantra Freedom
4945,495,Silver Open Access
4947,33,Aetna Affordable Health Choice - SRC
4949,17,Blue Choice HMO
4951,17,Blue Choice POS
4953,17,Blue Choice PPO
4955,629,PPO
4957,629,EPO
4959,532,Open
4961,532,PPO
4963,470,SouthCare PPO
4965,589,other
4967,562,other
4969,527,Other
4971,635,other
4973,33,Aetna Medicare Advantage Plan MA
4975,33,Aetna  Medicare Advantage Plan MAPD
4977,408,PPO
4979,65,HealthSmart Preferred Care
4981,649,AmeriCard Health Network
4983,489,AmeriPlan Health
4985,651,Av-Med Health Plan
4987,653,"AvaHealth, Inc., d/b/a Key Insurance Plan"
4989,493,BCBS Florida - Federal Plans
4991,493,BCBS Florida d.b.a. Florida Blue
4993,494,"Caprock HealthPlans, Inc."
4995,496,"CBCA Administrators, Inc."
4997,655,Circana Health Passport
4999,657,Consulate General of Brazil
5001,505,Coventry -ASO (f.k.a. Coventry GHP-ASO)
5003,659,"Darden Restaurants (All States Exluding: TX, DE, MO)"
5005,661,Dimensions PPO Network
5007,506,EBMC - Employee Benefits Management Corp
5009,507,ECOM PPO Advisors
5011,663,Florida Health Solution
5013,15,Florida Medicaid (Ages 0-18)
5015,15,Florida Medicaid (Ages 19-20)
5017,15,Florida Medicaid (Ages 21 & Up)
5019,665,Freedom 1st (Ages 0-18)
5021,665,Freedom 1st (Ages 19-20)
5023,665,Freedom 1st (Ages 20+)
5025,667,GEHA
5027,669,Health Choices - FL
5029,671,Health Network 1 - Care Access Health Plan
5031,77,HealthEase/Staywell/Healthy Kids (Ages 0-18)
5033,77,HealthEase/Staywell/Healthy Kids (Ages 19-20)
5035,77,HealthEase/Staywell/Healthy Kids (Ages 21+)
5037,65,HealthSmart ACS- Accel
5039,65,HealthSmart Benefit Solutions
5041,9,"Humana - PPO, Classic, POS, EPO, HMO Premier"
5043,9,"Humana Medicare - Gold PFFS, HumanaChoice PPO"
5045,521,IAC - Insurers Administrative Corporation
5047,673,Integral Quality Care (Ages 0-18)
5049,673,Integral Quality Care (Ages 21+)
5051,673,Integral Quality Care Ages 19-20)
5053,675,"InterGroup Services Corporation (All States excl. TX, DE, MO)"
5055,525,McDonald's Insurance Program
5057,677,MDI Healthcare Solutions
5059,24,Medicare - Railroad
5061,24,Medicare Private Fee-For-Service (PFFS) - All Plans
5063,24,Medicare Supplement - Non-Contracted
5065,527,MultiPlan - UMR
5067,679,"NovaNet, Inc."
5069,667,PCIP
5071,531,Peoples Health Choices 65
5073,531,Peoples Health Choices Plus
5075,531,Peoples Health Choices Select
5077,531,Peoples Health Group Medicare
5079,531,Peoples Health Secure Choice
5081,531,Peoples Health Secure Health
5083,537,S & S Healthcare
5085,681,Stratose (f.k.a. NPPN- National Preferred Provider Network)
5087,49,UHC - Cover Florida (sun logo ONLY)
5089,49,United HealthCare Community Plan (Ages 0-19) (M*Plus & FL Healthy Kids)
5091,49,United Healthcare Community Plan (M*Plus & FL Healthy Kids) (Age 20)
5093,49,United HealthCare Community Plan (M*Plus & FL Healthy Kids) (Ages 21+)
5095,49,UnitedHealthcare - Golden Rule
5097,550,Walgreens/OptionCare/Healthcare Clinic Uninsured Employee Plan
5099,683,WPS - Wisconsin Physician Services
5101,493,BCBS- TN Medicare (Blue Advantage Plans)
5103,493,BCBST BlueCare Select (Ages 18 & Under)
5105,493,BCBST BlueCare Select (Ages 19 & Up)
5107,493,BCBST Network P / BluePreferred
5109,493,BCBST Network S / BlueSelect
5111,493,BCBST Network V / CoverTN
5113,493,BCBST TennCare Select (Ages 18 & Under)
5115,493,BCBST TennCare Select (Ages 19 & Up)
5117,355,BlueGrass Family Health
5119,685,Signature Health Alliance in Tennessee
5121,493,Smart Health
5123,49,United HealthCare Community Plan (Ages 0-18) (TennCare)
5125,49,United HealthCare Community Plan (Ages 19+) (TennCare)
5127,687,Windsor Health Plan
5129,689,Amerigroup Louisiana [Ages 0-15]
5131,689,Amerigroup Louisiana [Ages 16-18]
5133,689,Amerigroup Louisiana [Ages 19-20]
5135,689,Amerigroup Louisiana [Ages 21+]
5137,691,"BCBS (Out-of-State) Blue Card (must have ""suitcase logo"")"
5139,691,BCBS Federal Employee Program
5141,691,BCBSLA Blue Connect
5143,691,BCBSLA HMO
5145,691,BCBSLA PPO
5147,693,LACare Louisiana (Ages 0-15)
5149,693,LACare Louisiana (Ages 16-18)
5151,693,LACare Louisiana (Ages 19-20)
5153,693,LACare Louisiana (Ages 21+)
5155,15,Louisiana Healthcare Connections (Ages 0-15)
5157,15,Louisiana Healthcare Connections (Ages 16-18)
5159,15,Louisiana Healthcare Connections (Ages 19-20)
5161,15,Louisiana Healthcare Connections (Ages 21+)
5163,15,Louisiana Medicaid/ Health Network for LA (Ages 0-15)
5165,15,Louisiana Medicaid/ Health Network for LA (Ages 16-18)
5167,15,Louisiana Medicaid/ Health Network for LA (Ages 19-20)
5169,15,Louisiana Medicaid/ Health Network for LA (Ages 21 & Up)
5171,49,United HealthCare Community Plan (State of LA MA) (Age 0-18)
5173,49,United HealthCare Community Plan (State of LA MA) (Age 19-20)
5175,49,United HealthCare Community Plan (State of LA MA) (Age 21+)
5177,558,Freedom Network Select
5179,49,United HealthCare Community Plan- KanCare (Ages 0-18)
5181,49,United HealthCare Community Plan- KanCare (Ages 19+)
5183,496,CBCA Administrators
5185,502,Consulate General of Costa Rica
5187,659,Darden Restaurants (MO Only)
5189,506,EBMC - Employee Benefits Management Corp.
5191,77,Harmony Health Plan (Ages 0-18)
5193,77,Harmony Health Plan (Ages 19+)
5195,520,Health Management Network (HMN)
5197,65,HealthSmart Benefits Solutions
5199,695,Home State Health Plan (Ages 0-18)
5201,695,Home State Health Plan (Ages 19+)
5203,523,Integrated Health Solutions
5205,675,InterGroup Services Corporation (MO)
5207,15,Medicaid - Missouri (MO Healthnet) Ages 0-18
5209,15,Medicaid - Missouri (MO Healthnet) Ages 19+
5211,697,Missouri Care (Ages 0-18)
5213,697,Missouri Care (Ages 19+)
5215,536,ProMedical Services
5217,560,South Lake Hospital Plans
5219,490,Anthem Blue Access Choice PPO (formerly Alliance Choice)
5221,490,Anthem Blue Access PPO (formerly Alliance)
5223,490,Anthem Blue Preferred (formerly Blue Choice)
5225,490,Anthem Blue Traditional
5227,490,"BCBS (Out-of-State) Blue Card (must have ""suitcase logo"")"
5229,490,BCBS Federal Employee Program
5231,493,"BCBS - PPO, POS, Traditional"
5233,77,Harmony Health Plan (Ages 0-8)
5235,77,Harmony Health Plan (Ages 9-18)
5237,382,Meridian Advantage Plan (Medicare)
5239,382,Meridian HP (Medicaid Ages 0-18)
5241,382,Meridian HP (Medicaid Ages 19+)
5243,260,Advantage by Managed Health Services
5245,490,Anthem BCBS - Blue Access (PPO)
5247,490,Anthem BCBS - Comprehensive Major Medical
5249,490,Anthem Blue Preferred
5251,490,Anthem Medicare Advantage
5253,15,CCHP- Wisconsin (Childrens Community Health Plan) (Ages 0-18)
5255,15,CCHP- Wisconsin (Childrens Community Health Plan) (Ages 19+)
5257,699,Health Insurance Risk-Sharing Plan (HIRSP)
5259,701,iCare Medicaid (Ages 0-18)
5261,701,iCare Medicaid (Ages 19+)
5263,701,iCare Medicare
5265,490,Lumenos
5267,260,Managed Health Services [Medicaid Ages 0-18]
5269,260,Managed Health Services [Medicaid Ages 19+]
5271,15,Medicaid - Wisconsin (Badger Care Ages 0-18))
5273,15,Medicaid - Wisconsin (Badger Care Ages 19+))
5275,703,Trilogy Assurant Health
5277,703,Trilogy Health Networks
5279,703,Trilogy- UMR
5281,49,United HealthCare Community Plan (Ages 0-18) (ForwardHealth/BadgerCare/MA)
5283,49,United HealthCare Community Plan (Ages 19+) (ForwardHealth/BadgerCare/MA)
5285,705,WEA Trust
5287,33,Aetna Better Health - CHIP
5289,33,Aetna Better Health - Texas Star
5291,493,BCBS of Texas (Traditional / Indemnity)
5293,493,"BCBS of Texas - PPO, POS"
5295,498,CIGNA - Harrahs/Caesars
5297,659,Darden Restaurants (TX Only)
5299,507,ECOM PPO Advisors (TX ONLY)
5301,29,Goodyear Tire & Rubber - SummaCare (TX Only)
5303,675,InterGroup Services Corporation (TX)
5305,15,Medicaid - Texas (Ages 0-18)
5307,15,Medicaid - Texas (Ages 19-20)
5309,15,Medicaid - Texas (Ages 21+)
5311,707,MHealth
5313,245,Molina HC of Texas (0-20)
5315,245,Molina HC of Texas (21+)
5317,245,Molina HealthCare of TX - Medicare Options
5319,245,Molina HealthCare of TX - Medicare Options Plus
5321,49,United HealthCare Community Plan (EverCare Star+Plus MA) (Age 0-18)
5323,49,United HealthCare Community Plan (EverCare Star+Plus MA) (Age 19-20)
5325,49,United HealthCare Community Plan (EverCare Star+Plus MA) (Age 21+)
5327,49,United HealthCare Community Plan (EverCare-TX Star MA) (Age 0-18)
5329,49,United HealthCare Community Plan (EverCare-TX Star MA) (Age 19-20)
5331,49,United HealthCare Community Plan (EverCare-TX Star MA) (Age 21+)
5333,547,Universal Health Care Group (Medicare Only)
5335,29,University of Akron (TX Only)
5337,490,Anthem BCBS - Medicare Advantage (PPO)
5339,490,Anthem BlueCross BlueShield of Nevada
5341,8,Kaiser Permanente Hawaii- Commercial
5343,8,Kaiser Permanente Hawaii- Medicaid
5345,8,Kaiser Permanente Hawaii- Medicare
5347,709,"Managed Care Consultants, LLC"
5349,15,Medicaid - Nevada (Magellan Medicaid (Ages 0-18))
5351,15,Medicaid - Nevada (Magellan Medicaid (Ages 19+))
5353,711,MGM Resorts Health Plan (PPO)
5355,490,Anthem BCBS - Anthem Medicare Preferred (PPO)
5357,490,Anthem BCBS - Anthem Senior Advantage (HMO)
5359,490,Anthem BCBS - Blue Preferred Primary (HMO)
5361,490,Anthem BCBS - Blue Preferred Primary Plus (POS)
5363,490,Anthem BCBS - Blue Priority (HMO)
5365,713,HealthSpan
5367,62,"Medical Mutual PPO, POS, HMO"
5369,15,Ohio Medicaid (Ages 17 & Under)
5371,15,Ohio Medicaid (Ages 18 & Up)
5373,49,United HealthCare Community Plan (Ages 0-18)
5375,49,United HealthCare Community Plan (Ages 19+)
5377,77,WellCare of Ohio (Ages 0-18)
5379,77,WellCare of Ohio (Ages 19+)
5381,490,Anthem BCBS - Blue Access
5383,490,Anthem BCBS - Blue Traditional
5385,490,Anthem BCBS - Lumenos
5387,490,Anthem BCBS - Medicare Advantage
5389,490,Anthem Medicare Preferred PPO
5391,490,Blue Medicare Access
5393,490,BluePreferred
5395,15,Medicaid - Kentucky (KY Health Choices Ages 19+))
5397,15,Medicaid - Kentucky (KY Health Choices) (Ages 0-18))
5399,715,Preferred Health Plan
5401,717,SIHO
5403,77,WellCare of Kentucky (Ages 0-18)
5405,77,WellCare of Kentucky (Ages 19+)
5407,520,AMN (Arizona Medical Network)
5409,719,AZ Foundation for Medical Care
5411,493,BCBS of Arizona
5413,493,BCBS-AZ Corporate Health Services (CHS)
5415,493,BlueCross BlueShield AZ - Blue Alliance
5417,493,BlueCross BlueShield AZ - Blue Value
5419,721,HealthChoice AHCCCS Medicaid
5421,723,HealthNet - AZ (Commercial)
5423,723,HealthNet - AZ (Medicare 65+)
5425,725,Pima Community Access Program (PCAP)
5427,520,RAN
5429,520,RAN + AMN
5431,727,"United HealthCare Community Plan (Ages 0-18) (AZ SCHIP, EverCare, APIPA MA)"
5433,727,"United HealthCare Community Plan (Ages 19+) (AZ SCHIP, EverCare, APIPA MA)"
5435,727,UnitedHealthcare Arizona Physicians IPA - MEDICARE (APIPA Medicare)
5437,49,Neighborhood Health Partnership (NHP)
5439,33,Aetna Better Health - Health Choices (Ages 0-18)
5441,33,Aetna Better Health - Health Choices (Ages 19+)
5443,729,"BCBS (Out-of-State) Blue Card (must have ""suitcase logo"")"
5445,731,"BCBS (Out-of-State) Blue Card (must have ""suitcase logo"")"
5447,729,BCBS Federal Employee Program
5449,731,BCBS Federal Employee Program
5451,729,Highmark Advance Blue
5453,729,Highmark Blue Shield (Premier Blue)
5455,729,Highmark Blue Shield Major Medical
5457,729,Highmark Blue Shield Medical-Surgical
5459,729,Highmark ClassicBlue
5461,729,Highmark CompleteCare
5463,729,Highmark Comprehensive Major Medical
5465,729,Highmark DirectBlue
5467,729,Highmark EPOBlue
5469,729,Highmark FreedomBlue
5471,729,Highmark KeystoneBlue 
5473,729,Highmark Medicare (Security Blue)
5475,729,Highmark Medigap Blue
5477,729,Highmark PPOBlue
5479,729,Highmark PreferredBlue
5481,729,Highmark SelectBlue
5483,729,Highmark Short Term Blue
5485,729,Highmark Signature 65
5487,729,Highmark SpecialCare
5489,15,Medicaid - Pennsylvania (Access) (Ages 0-18)
5491,15,Medicaid - Pennsylvania (Access) (Ages 19+)
5493,49,United HealthCare Community Plan (Ages 0-19) (CHIP)
5495,49,United Healthcare Community Plan (Unison) (Ages 0-18)
5497,49,United Healthcare Community Plan (Unison) (Ages 19+)
5499,490,BCBS of Georgia PPO
5501,490,BCBS of Georgia TONIK
5503,490,BCBS of Georgia Traditional Indemnity
5505,493,"BlueChoice (HMO, POS)"
5507,493,BlueDirect
5509,493,BlueOpen Access
5511,15,Medicaid - Georgia (GA Dept. of Community Health)
5513,733,Peach State Health Plan (Medicaid Ages 0-18)
5515,733,Peach State Health Plan (Medicaid Ages 19+)
5517,733,Peach State Health Plan (Medicare)
5519,77,WellCare of Georgia (Ages 0-18)
5521,77,WellCare of Georgia (Ages 19-21)
5523,77,WellCare of Georgia (Ages 22+)
5525,11,AmeriHealth - DE/PA
5527,11,AmeriHealth - NJ
5529,11,AmeriHealth Admin - DE/PA
5531,11,AmeriHealth Admin - NJ
5533,731,BCBS Federal Employee Plan
5535,643,Health Partners - KidzPartners (CHIP)
5537,643,Health Partners - MA (18 & Under)
5539,643,Health Partners - MA (19+)
5541,731,IBC- Independence Admin
5543,731,IBC- Personal Choice
5545,731,IBC- Personal Choice 65
5547,731,IBC- Select Advantage
5549,735,Keystone 65
5551,737,Keystone First
5553,735,Keystone Health Plan East
5555,493,"BCBS (Out-of-State) Blue Card (must have ""suitcase logo"" - Walgreens employee plan only)"
5557,493,Federal Employee Program
5559,493,Horizon commercial HMO/POS/EPO
5561,493,Horizon commercial PPO/Indemnity/CDH
5563,493,Horizon Medicare Blue PPO
5565,493,Horizon Medicare HMO
5567,15,Medicaid - New Jersey (Unysis) (Ages 0-18)
5569,15,Medicaid - New Jersey (Unysis) (Ages 19+)
5571,49,United HealthCare Community Plan (Ages 0-18) (MA & NJ Family Care)
5573,49,United HealthCare Community Plan (Ages 19+) (MA & NJ Family Care)
5575,739,Viking Yacht Company
5577,729,BCBS of DE (Highmark Delaware)
5579,659,Darden Restaurants (DE Only)
5581,741,"Delaware Physicians Care, Inc (DPCI)"
5583,675,InterGroup Services Corporation (DE)
5585,15,Medicaid - Delaware/ Diamond State (Ages 0-18)
